Sensitivity,False Positive Rate,Threshold
0.0000,0.0000,1.0000
0.0000,0.0000,0.9500
0.0000,0.0000,0.9000
0.0000,0.0000,0.8500
0.0000,0.0000,0.8000
0.0000,0.0000,0.7500
0.0000,0.0000,0.7000
0.0000,0.0000,0.6500
0.0000,0.0000,0.6000
0.0000,0.0000,0.5500
0.0226,0.0071,0.5000
0.4774,0.0476,0.4500
0.9802,0.6279,0.4000
1.0000,0.9506,0.3500
1.0000,0.9894,0.3000
1.0000,0.9965,0.2500
1.0000,1.0000,0.2000
1.0000,1.0000,0.1500
1.0000,1.0000,0.1000
1.0000,1.0000,0.0500
Best %,Threshold
76.9815,0.4500
TP,FP,FN,TN
169,27,185,540
