Sensitivity,False Positive Rate,Threshold
0.0000,0.0000,1.0000
0.0000,0.0000,0.9500
0.0000,0.0000,0.9000
0.0000,0.0000,0.8500
0.0000,0.0000,0.8000
0.0000,0.0000,0.7500
0.0000,0.0000,0.7000
0.0067,0.0000,0.6500
0.0200,0.0000,0.6000
0.0667,0.0046,0.5500
0.2000,0.0138,0.5000
0.4333,0.0321,0.4500
0.6867,0.0917,0.4000
0.9200,0.2844,0.3500
0.9867,0.7431,0.3000
1.0000,0.9037,0.2500
1.0000,0.9771,0.2000
1.0000,0.9862,0.1500
1.0000,0.9908,0.1000
1.0000,1.0000,0.0500
Best %,Threshold
81.7935,0.4000
TP,FP,FN,TN
103,20,47,198
